latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation,,,,,,
22.375,87.25,54,0,GMT,GMT,,,,,,
,,,,,,,,,,,
time,temperature_2m (°C),relative_humidity_2m (%),precipitation_probability (%),wind_speed_10m (km/h),temperature_80m (°C),cloud_cover (%),cloud_cover_mid (%),cloud_cover_low (%),cloud_cover_high (%),rain (mm),soil_temperature_18cm (°C)
2024-01-14T14:00,18.1,72,NaN,4.3,19.2,0,0,0,0,0,20.6
2024-01-14T15:00,17.2,76,NaN,4.5,18.3,0,0,0,0,0,20.4
2024-01-14T16:00,16.4,80,NaN,3.7,17.4,0,0,0,0,0,20.2
2024-01-14T17:00,15.7,84,NaN,3.3,16.5,0,0,0,0,0,20
2024-01-14T18:00,14.9,86,NaN,3.1,15.7,0,0,0,0,0,19.8
2024-01-14T19:00,14.4,89,NaN,3.5,15.1,0,0,0,0,0,19.5
2024-01-14T20:00,14,90,NaN,3.9,14.6,0,0,0,0,0,19.3
2024-01-14T21:00,13.6,90,NaN,3.5,14.1,0,0,0,0,0,19
2024-01-14T22:00,13.2,91,NaN,3.1,13.7,0,0,0,0,0,18.8
2024-01-14T23:00,12.9,91,NaN,2.9,13.4,0,0,0,0,0,18.5
2024-01-15T00:00,12.9,91,NaN,2.2,13.6,0,0,0,0,0,18.3
2024-01-15T01:00,12.6,92,NaN,2.9,13.3,0,0,0,0,0,18.1
2024-01-15T02:00,13.2,90,NaN,2.9,13.2,0,0,0,0,0,17.8
2024-01-15T03:00,15.3,81,NaN,4.7,13.7,0,0,0,0,0,17.7
2024-01-15T04:00,17.5,72,NaN,4.5,15.5,0,0,0,0,0,17.8
2024-01-15T05:00,19.5,64,NaN,4.5,17.1,7,0,7,0,0,18
2024-01-15T06:00,19.8,63,NaN,4.6,17.3,24,0,24,0,0,18.3
2024-01-15T07:00,21.1,58,NaN,5.1,18.5,12,0,12,0,0,18.8
2024-01-15T08:00,21.9,54,NaN,5.8,19.4,30,0,30,0,0,19.4
2024-01-15T09:00,22.3,52,NaN,6.6,20.1,13,0,13,0,0,19.9
2024-01-15T10:00,22,50,NaN,6.9,20.3,25,0,25,0,0,20.3
2024-01-15T11:00,21.3,52,NaN,6.3,20.1,28,0,28,0,0,20.6
2024-01-15T12:00,19.8,63,NaN,5.1,19.6,23,0,23,0,0,20.7
2024-01-15T13:00,18.2,69,NaN,6.1,18.6,3,0,3,0,0,20.7
2024-01-15T14:00,17,74,NaN,6.4,17.5,0,0,0,0,0,20.5
2024-01-15T15:00,16.2,78,NaN,5.5,16.7,0,0,0,0,0,20.3
2024-01-15T16:00,15.5,81,NaN,4.2,16,0,0,0,0,0,20.1
2024-01-15T17:00,14.9,84,NaN,3.5,15.6,0,0,0,0,0,19.9
2024-01-15T18:00,14.6,86,NaN,3.4,15.4,0,0,0,0,0,19.6
2024-01-15T19:00,14.2,88,NaN,2.8,15,0,0,0,0,0,19.4
2024-01-15T20:00,13.9,88,NaN,2.3,14.7,0,0,0,0,0,19.1
2024-01-15T21:00,13.6,89,NaN,2.2,14.5,0,0,0,0,0,18.8
2024-01-15T22:00,13.3,90,NaN,2.5,14.3,0,0,0,0,0,18.6
2024-01-15T23:00,13,91,NaN,2.9,14.1,0,0,0,0,0,18.3
2024-01-16T00:00,13.5,89,NaN,2.5,14.5,4,0,4,0,0,18.1
2024-01-16T01:00,13.3,89,NaN,2.7,14.1,0,0,0,0,0,17.9
2024-01-16T02:00,13.9,88,NaN,3.1,13.9,0,0,0,0,0,17.7
2024-01-16T03:00,15.8,80,NaN,5.3,14.3,0,0,0,0,0,17.6
2024-01-16T04:00,17.9,73,NaN,5.4,16,0,0,0,0,0,17.7
2024-01-16T05:00,19.7,65,NaN,5.6,17.4,0,0,0,0,0,18
2024-01-16T06:00,20,63,NaN,5.4,17.5,23,0,23,0,0,18.3
2024-01-16T07:00,21.2,58,NaN,5.1,18.7,4,0,4,0,0,18.9
2024-01-16T08:00,21.9,56,NaN,5.9,19.5,23,0,23,0,0,19.4
2024-01-16T09:00,22.2,56,NaN,6.2,20.1,23,0,23,0,0,19.9
2024-01-16T10:00,22,57,NaN,5.1,20.3,40,0,40,0,0,20.3
2024-01-16T11:00,21.4,59,NaN,6.5,20.2,36,0,36,0,0,20.6
2024-01-16T12:00,20.5,67,NaN,6.2,20.1,24,0,24,0,0,20.7
2024-01-16T13:00,19,74,NaN,5.9,19.1,10,0,10,0,0,20.7
2024-01-16T14:00,18,79,NaN,6.6,18.1,20,0,20,0,0,20.6
2024-01-16T15:00,17.2,81,NaN,6.6,17.1,34,0,34,0,0,20.5
2024-01-16T16:00,16.6,82,NaN,6.1,16.5,46,0,46,0,0,20.3
2024-01-16T17:00,16.2,83,NaN,5.9,16.1,59,0,59,0,0,20.1
2024-01-16T18:00,15.8,82,NaN,5.2,15.6,56,0,56,0,0,19.9
2024-01-16T19:00,15.5,83,NaN,4.3,15.2,65,0,65,0,0,19.7
2024-01-16T20:00,15.3,83,NaN,3.8,14.9,78,0,78,0,0,19.5
2024-01-16T21:00,15.2,83,NaN,4.8,14.6,83,0,83,0,0,19.3
2024-01-16T22:00,15.1,83,NaN,5.1,14.3,79,0,79,0,0,19.1
2024-01-16T23:00,14.9,84,NaN,4.8,14.1,73,0,73,0,0,19
2024-01-17T00:00,15.2,85,NaN,4.5,14.7,73,0,73,0,0,18.9
2024-01-17T01:00,14.9,86,NaN,4.9,14.5,56,0,56,0,0,18.7
2024-01-17T02:00,15.3,86,NaN,4.2,14.4,46,0,46,0,0,18.6
2024-01-17T03:00,16.7,80,NaN,4.6,15.1,38,0,38,0,0,18.5
2024-01-17T04:00,18.5,74,NaN,3.7,16.6,52,36,31,0,0,18.6
2024-01-17T05:00,20,70,NaN,4.4,18,80,68,17,0,0,18.8
2024-01-17T06:00,20.1,72,NaN,5.9,17.8,84,71,33,0,0,19
2024-01-17T07:00,21.3,69,NaN,5.4,19,86,72,41,0,0,19.4
2024-01-17T08:00,21.8,69,NaN,5.5,19.7,83,59,56,0,0,19.8
2024-01-17T09:00,22.4,67,NaN,2.6,20.5,80,37,68,0,0,20.1
2024-01-17T10:00,22.4,66,NaN,2.3,21.1,80,50,71,0,0,20.5
2024-01-17T11:00,22,68,NaN,5.5,21,77,55,50,0,0,20.7
2024-01-17T12:00,20.4,75,NaN,5.6,19.7,84,50,66,4,0,20.7
2024-01-17T13:00,19.6,79,NaN,7.5,18.9,84,62,65,0,0,20.7
2024-01-17T14:00,18.8,82,NaN,7.3,18.1,61,16,51,0,0,20.6
2024-01-17T15:00,18.2,85,NaN,6.4,17.6,61,0,61,0,0,20.5
2024-01-17T16:00,17.8,87,NaN,6.1,17.2,64,30,53,0,0,20.4
2024-01-17T17:00,17.4,88,NaN,5.7,16.9,87,41,75,26,0,20.2
2024-01-17T18:00,17,87,NaN,4.3,16.5,93,70,74,15,0,20
2024-01-17T19:00,16.9,87,NaN,5.4,16.3,86,61,59,5,0,19.8
2024-01-17T20:00,16.8,88,NaN,4.8,16.3,80,51,59,0,0,19.7
2024-01-17T21:00,16.6,88,NaN,4.1,16.2,88,49,78,0,0,19.6
2024-01-17T22:00,16.6,88,NaN,4.8,16,82,40,68,0,0,19.4
2024-01-17T23:00,16.5,89,NaN,4.5,15.8,88,48,79,0,0,19.3
2024-01-18T00:00,16.8,90,NaN,3.6,16.1,92,67,80,0,0,19.3
2024-01-18T01:00,16.7,89,NaN,5,15.9,97,89,72,0,0,19.2
2024-01-18T02:00,16.8,90,NaN,5.6,15.9,99,96,73,0,0.1,19.1
2024-01-18T03:00,16.8,91,NaN,6.1,15.8,100,100,78,0,0.2,19
2024-01-18T04:00,17.3,90,NaN,6.9,16,100,98,91,0,0.1,19
2024-01-18T05:00,17.3,90,NaN,6.8,16.1,100,100,97,0,0,19
2024-01-18T06:00,16.7,92,NaN,5.8,15.6,100,100,91,0,0,18.9
2024-01-18T07:00,16.8,92,NaN,5.8,15.6,98,92,95,0,0.1,18.9
2024-01-18T08:00,17.1,92,NaN,6.1,15.8,100,98,87,0,0,18.9
2024-01-18T09:00,17.1,91,NaN,6.2,15.9,93,73,90,3,0,18.9
2024-01-18T10:00,17.1,92,NaN,6.6,16,98,92,95,12,0,18.9
2024-01-18T11:00,17,92,NaN,6.4,16,100,100,89,8,0,18.9
2024-01-18T12:00,17.1,92,NaN,4.4,16.2,96,69,88,0,0,19
2024-01-18T13:00,17,93,NaN,4.7,16.2,100,100,92,14,0,19
2024-01-18T14:00,16.9,93,NaN,5.6,16.1,94,78,92,19,0,18.9
2024-01-18T15:00,16.9,93,NaN,4.9,16.2,97,80,92,16,0,18.9
2024-01-18T16:00,17,94,NaN,4.3,16.3,95,58,90,36,0,18.8
2024-01-18T17:00,17,94,NaN,5.1,16.3,96,45,91,4,0,18.8
2024-01-18T18:00,16.9,95,NaN,4,16.3,96,61,86,36,0,18.7
2024-01-18T19:00,16.9,95,NaN,4.7,16.3,94,63,85,18,0,18.7
2024-01-18T20:00,16.9,95,NaN,5.5,16.3,96,82,87,11,0,18.6
2024-01-18T21:00,16.9,94,NaN,5.6,16.1,95,46,87,33,0,18.6
2024-01-18T22:00,16.7,95,NaN,5.4,16,95,51,80,36,0,18.5
2024-01-18T23:00,16.6,95,NaN,5.8,15.8,96,53,87,27,0,18.5
2024-01-19T00:00,16.4,95,NaN,5.4,15.6,96,58,89,3,0,18.4
2024-01-19T01:00,16.4,94,NaN,7.3,15.6,95,57,88,0,0,18.4
2024-01-19T02:00,16.5,92,NaN,7.3,15.5,89,38,79,0,0,18.3
2024-01-19T03:00,17.1,88,NaN,7.4,15.7,84,0,84,0,0,18.3
2024-01-19T04:00,18.1,82,NaN,8.9,16.6,84,0,84,0,0,18.4
2024-01-19T05:00,19.4,76,NaN,8.6,17.8,89,25,81,0,0,18.5
2024-01-19T06:00,20.2,75,NaN,6.4,18.6,96,42,92,0,0,18.7
2024-01-19T07:00,20.7,72,NaN,6.5,19.1,90,5,86,0,0,18.9
2024-01-19T08:00,21.3,70,NaN,7.6,19.6,94,7,90,0,0,19.2
2024-01-19T09:00,21.5,69,NaN,7.6,19.8,52,0,52,0,0,19.5
2024-01-19T10:00,21.4,70,NaN,7.3,20,47,0,47,0,0,19.8
2024-01-19T11:00,20.9,71,NaN,6.5,19.9,44,0,44,0,0,20
2024-01-19T12:00,20,82,NaN,3.9,19.9,66,45,40,0,0,20
2024-01-19T13:00,18.9,86,NaN,4.5,19.4,18,15,3,0,0,20
2024-01-19T14:00,18.1,89,NaN,4.6,18.9,0,0,0,0,0,19.9
2024-01-19T15:00,17.5,90,NaN,3.5,18.4,0,0,0,0,0,19.8
2024-01-19T16:00,16.9,92,NaN,2.9,18,19,19,0,0,0,19.7
2024-01-19T17:00,16.5,92,NaN,3,17.8,0,0,0,0,0,19.5
2024-01-19T18:00,16.5,91,NaN,2.9,17.5,0,0,0,0,0,19.3
2024-01-19T19:00,15.8,92,NaN,3.5,16.9,0,0,0,0,0,19.1
2024-01-19T20:00,15.5,92,NaN,3.7,16.4,14,14,0,0,0,18.9
2024-01-19T21:00,15.2,92,NaN,4.3,15.9,33,33,0,0,0,18.7
2024-01-19T22:00,14.8,92,NaN,4.7,15.3,35,35,0,0,0,18.5
2024-01-19T23:00,14.6,91,NaN,5.2,14.8,63,63,0,0,0,18.3
2024-01-20T00:00,14.8,90,NaN,4.3,14.6,76,76,0,0,0,18.1
2024-01-20T01:00,14.6,90,NaN,4.8,14.3,59,59,0,0,0,18
2024-01-20T02:00,14.8,89,NaN,5,14.1,73,73,0,0,0,17.8
2024-01-20T03:00,15.9,84,NaN,5.1,14.5,72,55,36,0,0,17.8
2024-01-20T04:00,17.4,78,NaN,5.4,15.6,61,49,18,0,0,17.8
2024-01-20T05:00,19,72,NaN,6,16.8,36,9,29,0,0,18.1
2024-01-20T06:00,19.5,68,NaN,5.6,17.2,44,0,44,0,0,18.3
2024-01-20T07:00,20.6,64,NaN,5.9,18.4,90,5,85,11,0,18.7
2024-01-20T08:00,21.3,62,NaN,5.4,19.2,99,7,74,92,0,19.1
2024-01-20T09:00,21.6,61,NaN,6.5,19.8,98,17,87,87,0,19.4
2024-01-20T10:00,21.4,61,NaN,6.1,20.1,100,40,42,100,0,19.7
2024-01-20T11:00,20.9,64,NaN,5.4,20,100,42,32,100,0,19.9
2024-01-20T12:00,20.1,76,NaN,3.3,20.3,100,0,0,100,0,20.1
2024-01-20T13:00,18.9,82,NaN,2.7,19.5,62,0,0,62,0,20.1
2024-01-20T14:00,18.1,85,NaN,2.9,19.1,34,0,0,34,0,20
2024-01-20T15:00,17.4,88,NaN,2.9,18.6,44,35,0,16,0,19.9
2024-01-20T16:00,17.2,87,NaN,1.8,18.2,41,40,0,4,0,19.7
2024-01-20T17:00,16.9,88,NaN,4.5,18,78,78,0,28,0,19.5
2024-01-20T18:00,16.6,87,NaN,2.2,17.2,95,76,0,75,0,19.3
2024-01-20T19:00,16.5,88,NaN,1.9,17.1,88,83,0,63,0,19.1
2024-01-20T20:00,16.4,88,NaN,1.5,16.9,90,78,0,70,0,19
2024-01-20T21:00,16.3,88,NaN,1.8,16.7,97,62,28,87,0,18.8
2024-01-20T22:00,16.3,88,NaN,2.3,16.7,95,76,55,62,0,18.7
2024-01-20T23:00,16.2,88,NaN,3.5,16.4,87,76,51,25,0,18.6
2024-01-21T00:00,16.1,89,NaN,2.9,16.4,87,80,74,18,0,18.5
2024-01-21T01:00,16.2,88,NaN,2.7,16.1,100,99,48,2,0,18.4
2024-01-21T02:00,16.5,88,NaN,2.5,16,64,44,51,5,0,18.3
2024-01-21T03:00,17.7,83,NaN,4,16.3,78,46,60,0,0,18.3
2024-01-21T04:00,19.2,77,NaN,6.4,17.5,83,70,28,2,0,18.4
2024-01-21T05:00,20.4,71,NaN,6,18.5,88,63,65,0,0,18.6
2024-01-21T06:00,19.4,74,NaN,4.2,17.4,89,61,82,0,0,18.7
2024-01-21T07:00,20.2,71,NaN,4.1,18.2,93,51,87,0,0,18.9
2024-01-21T08:00,21,68,NaN,2.3,19.2,95,51,90,5,0,19.2
2024-01-21T09:00,21.2,68,NaN,5.5,20,97,67,95,3,0,19.5
2024-01-21T10:00,20.9,72,NaN,5.2,19.9,92,45,86,17,0,19.7
2024-01-21T11:00,20.5,75,NaN,4.3,19.6,87,28,79,13,0,19.8
2024-01-21T12:00,19.1,81,NaN,3.8,18.9,73,14,30,46,0,19.8
2024-01-21T13:00,18.3,87,NaN,2.3,18.5,52,0,6,47,0,19.7
2024-01-21T14:00,17.7,90,NaN,1.8,18,32,0,6,26,0,19.6
2024-01-21T15:00,17.2,91,NaN,0.8,17.8,24,0,15,10,0,19.5
2024-01-21T16:00,16.8,92,NaN,1.4,17.6,3,0,0,3,0,19.3
2024-01-21T17:00,16.4,94,NaN,1.1,17.5,6,0,0,6,0,19.1
2024-01-21T18:00,15,96,NaN,1.8,16.6,5,0,0,5,0,18.8
2024-01-21T19:00,14.7,97,NaN,2.9,16.5,32,0,26,7,0,18.6
2024-01-21T20:00,14.2,98,NaN,3.6,16.2,54,0,45,14,0,18.4
2024-01-21T21:00,14.1,97,NaN,4.8,15.3,45,0,37,17,0,18.1
2024-01-21T22:00,13.8,96,NaN,6.7,14.1,47,0,45,6,0,17.9
2024-01-21T23:00,13.2,93,NaN,6.2,13.1,17,0,17,1,0,17.8
2024-01-22T00:00,12.6,93,NaN,4.8,12.8,9,0,0,9,0,17.5
2024-01-22T01:00,12.2,93,NaN,4.8,12.3,10,0,0,10,0,17.3
2024-01-22T02:00,12.6,91,NaN,5.4,12,8,0,5,3,0,17.1
2024-01-22T03:00,14.3,84,NaN,7.5,12.7,36,0,34,3,0,17
2024-01-22T04:00,16.3,75,NaN,8.1,14.3,28,0,22,6,0,17
2024-01-22T05:00,18.1,68,NaN,8.9,15.7,7,0,7,0,0,17.2
2024-01-22T06:00,18.3,66,NaN,7.4,15.8,14,0,14,0,0,17.4
2024-01-22T07:00,19.6,63,NaN,7.2,17,29,0,29,0,0,17.8
2024-01-22T08:00,20.3,60,NaN,7.2,17.8,16,0,16,0,0,18.3
2024-01-22T09:00,20.6,60,NaN,7.3,18.4,24,0,24,0,0,18.7
2024-01-22T10:00,20.4,60,NaN,6.6,18.7,27,0,27,0,0,19.1
2024-01-22T11:00,19.8,62,NaN,5.6,18.7,25,0,25,0,0,19.3
2024-01-22T12:00,19,63,NaN,3.6,18.8,0,0,0,0,0,19.6
2024-01-22T13:00,17.7,71,NaN,3.1,18.4,0,0,0,0,0,19.6
2024-01-22T14:00,16.7,76,NaN,2.8,17.9,2,0,0,2,0,19.5
2024-01-22T15:00,16,78,NaN,2.3,17.4,11,0,0,11,0,19.2
2024-01-22T16:00,15.4,79,NaN,2.3,17,14,0,0,14,0,19
2024-01-22T17:00,14.9,79,NaN,2.3,16.5,10,0,0,10,0,18.7
2024-01-22T18:00,14.4,80,NaN,2.9,16,0,0,0,0,0,18.4
2024-01-22T19:00,13.8,80,NaN,2.9,15.4,0,0,0,0,0,18.1
2024-01-22T20:00,13.3,81,NaN,2.3,14.8,0,0,0,0,0,17.8
2024-01-22T21:00,13,82,NaN,1.8,14.2,0,0,0,0,0,17.5
2024-01-22T22:00,12.7,82,NaN,1.8,13.8,14,0,0,14,0,17.2
2024-01-22T23:00,12.2,84,NaN,3,13.3,0,0,0,0,0,16.9
2024-01-23T00:00,11.9,84,NaN,3.4,13.4,0,0,0,0,0,16.6
2024-01-23T01:00,11.6,86,NaN,3.1,12.8,0,0,0,0,0,16.4
2024-01-23T02:00,12.1,86,NaN,2.6,12.6,1,0,0,1,0,16.1
2024-01-23T03:00,14,79,NaN,3.9,12.6,63,0,0,63,0,16
2024-01-23T04:00,16.1,73,NaN,4.9,14.2,39,0,0,39,0,16.1
2024-01-23T05:00,18.2,66,NaN,6.2,16,39,0,0,39,0,16.4
2024-01-23T06:00,19.8,60,NaN,5,17.4,26,0,0,26,0,16.9
2024-01-23T07:00,21.2,54,NaN,3.9,18.9,6,0,0,6,0,17.4
2024-01-23T08:00,22.2,52,NaN,3.7,20,0,0,0,0,0,18.1
2024-01-23T09:00,22.7,50,NaN,3.6,20.8,0,0,0,0,0,18.7
2024-01-23T10:00,22.6,51,NaN,2.6,21.1,75,75,0,2,0,19.2
2024-01-23T11:00,22.2,52,NaN,3.3,21.2,63,60,0,6,0,19.6
2024-01-23T12:00,21.4,64,NaN,2.6,21.1,93,92,0,30,0,19.8
2024-01-23T13:00,20.4,69,NaN,2.6,20.9,74,74,0,0,0,19.9
2024-01-23T14:00,19.8,73,NaN,2.2,20.6,71,71,0,1,0,19.9
2024-01-23T15:00,19.3,75,NaN,2.6,20.3,100,100,0,0,0,19.8
2024-01-23T16:00,19.2,75,NaN,2.5,19.9,100,100,0,0,0,19.8
2024-01-23T17:00,18.7,77,NaN,3.3,19.4,100,100,0,0,0,19.7
2024-01-23T18:00,18,82,NaN,2.2,18.2,100,100,0,0,0.1,19.5
2024-01-23T19:00,17.8,84,NaN,2.3,17.9,100,100,0,0,0,19.4
2024-01-23T20:00,17.5,86,NaN,3.1,17.6,81,81,0,0,0,19.4
2024-01-23T21:00,17.3,88,NaN,2.5,17.3,100,100,5,0,0,19.3
2024-01-23T22:00,17.2,89,NaN,1,17,95,90,29,0,0,19.2
2024-01-23T23:00,17,89,NaN,3,16.9,95,91,67,0,0,19.1
2024-01-24T00:00,16.9,90,NaN,2.2,16.8,100,100,72,0,0,19
2024-01-24T01:00,16.8,90,NaN,3.8,16.6,100,100,78,0,0,18.9
2024-01-24T02:00,16.9,89,NaN,3.3,16.4,86,76,85,0,0,18.8
2024-01-24T03:00,17.6,83,NaN,5.1,16.4,94,78,92,0,0,18.8
2024-01-24T04:00,18.6,77,NaN,8.1,17,83,52,61,0,0,18.8
2024-01-24T05:00,19.8,72,NaN,6.1,17.9,88,42,77,0,0,18.9
2024-01-24T06:00,20.2,70,NaN,2.7,18.8,98,93,86,0,0,19.1
2024-01-24T07:00,20.2,70,NaN,4.6,18.7,98,95,79,0,0,19.3
2024-01-24T08:00,19.5,75,NaN,4.1,18.4,96,90,62,0,0.4,19.4
2024-01-24T09:00,18.7,81,NaN,4.3,17.7,96,92,37,0,0.7,19.5
2024-01-24T10:00,18.3,84,NaN,4,17.4,97,92,48,0,0.5,19.6
2024-01-24T11:00,18.1,87,NaN,2.2,17.2,100,99,50,0,0.2,19.5
2024-01-24T12:00,17.8,86,NaN,1.3,17,99,99,48,0,0,19.4
2024-01-24T13:00,17.5,89,NaN,2.1,17,96,88,52,0,0,19.3
2024-01-24T14:00,17.4,89,NaN,0.8,17,89,72,49,0,0,19.2
2024-01-24T15:00,17.2,90,NaN,1.1,17,88,73,47,0,0,19.1
2024-01-24T16:00,16.8,92,NaN,1.5,17,84,64,46,0,0,19
2024-01-24T17:00,16.5,92,NaN,1.6,17,82,54,55,0,0,18.9
2024-01-24T18:00,16.4,95,NaN,0.7,16.6,87,43,76,0,0,18.8
2024-01-24T19:00,16.2,96,NaN,2.2,16.5,85,41,74,0,0,18.7
2024-01-24T20:00,15.9,95,NaN,2.6,16.4,74,37,56,0,0,18.6
2024-01-24T21:00,15.7,95,NaN,2.5,16.2,89,53,72,0,0,18.4
2024-01-24T22:00,15.5,95,NaN,3.1,16.1,91,65,70,0,0,18.3
2024-01-24T23:00,15.5,93,NaN,4,15.9,86,59,59,0,0,18.2
2024-01-25T00:00,15.5,93,NaN,3.8,15.5,86,53,71,0,0,18.1
2024-01-25T01:00,15.3,93,NaN,4.1,15.3,88,49,79,0,0,18
2024-01-25T02:00,15.7,91,NaN,4.8,15.1,89,29,81,0,0,17.9
2024-01-25T03:00,16.8,85,NaN,6.2,15.5,88,17,80,0,0,17.9
2024-01-25T04:00,18.2,79,NaN,8.3,16.4,59,4,56,0,0,17.9
2024-01-25T05:00,19.8,69,NaN,8.2,17.8,85,0,85,0,0,18.1
2024-01-25T06:00,19.9,69,NaN,5,18,80,0,80,0,0,18.2
2024-01-25T07:00,21.1,63,NaN,5.2,19.1,52,0,52,0,0,18.5
2024-01-25T08:00,21.8,59,NaN,5.6,19.8,31,0,31,0,0,18.9
2024-01-25T09:00,22.2,57,NaN,5.8,20.3,47,0,47,0,0,19.3
2024-01-25T10:00,22.1,57,NaN,5.4,20.5,40,0,40,0,0,19.6
2024-01-25T11:00,21.5,59,NaN,5.1,20.5,37,0,37,0,0,19.9
2024-01-25T12:00,20.3,72,NaN,2.8,20.6,29,0,29,0,0,20.1
2024-01-25T13:00,18.9,78,NaN,3.3,20,27,0,27,0,0,20.1
2024-01-25T14:00,17.9,82,NaN,3.3,19.5,9,0,9,0,0,20
2024-01-25T15:00,17.2,84,NaN,3.3,19.1,0,0,0,0,0,19.8
2024-01-25T16:00,16.6,86,NaN,3.1,18.6,0,0,0,0,0,19.6
2024-01-25T17:00,16.1,87,NaN,2.9,18.2,0,0,0,0,0,19.4
2024-01-25T18:00,15.3,88,NaN,2.3,17.8,0,0,0,0,0,19.1
2024-01-25T19:00,15,89,NaN,3.2,17.3,0,0,0,0,0,18.8
2024-01-25T20:00,14.6,90,NaN,3.6,17,0,0,0,0,0,18.5
2024-01-25T21:00,14.2,91,NaN,4,16.5,0,0,0,0,0,18.3
2024-01-25T22:00,14.1,92,NaN,4.3,15.8,0,0,0,0,0,18
2024-01-25T23:00,13.5,94,NaN,4.3,15,0,0,0,0,0,17.8
2024-01-26T00:00,13.2,95,NaN,3.6,15,0,0,0,0,0,17.5
2024-01-26T01:00,12.9,96,NaN,4,14.2,5,0,5,0,0,17.3
2024-01-26T02:00,13.7,93,NaN,4.7,13.7,0,0,0,0,0,17.1
2024-01-26T03:00,15.6,86,NaN,6.6,14.1,31,0,31,0,0,17
2024-01-26T04:00,17.6,79,NaN,5.9,15.7,9,0,9,0,0,17.1
2024-01-26T05:00,19.6,71,NaN,6.3,17.3,38,0,38,0,0,17.3
2024-01-26T06:00,20.8,68,NaN,3.6,18.3,37,0,32,7,0,17.6
2024-01-26T07:00,21.9,63,NaN,4.5,19.4,76,0,41,50,0,18
2024-01-26T08:00,22.8,56,NaN,5,20.4,84,0,32,67,0,18.5
2024-01-26T09:00,23.1,51,NaN,6,21.1,65,0,25,45,0,19
2024-01-26T10:00,22.9,51,NaN,5.6,21.3,20,0,20,0,0,19.4
2024-01-26T11:00,22.2,52,NaN,5.1,21.3,0,0,0,0,0,19.8
2024-01-26T12:00,21,63,NaN,2.7,21.6,84,0,22,69,0,20.1
2024-01-26T13:00,19.5,69,NaN,3.1,21.1,83,0,0,83,0,20.1
2024-01-26T14:00,18.3,74,NaN,3.6,20.5,100,0,0,100,0,20
2024-01-26T15:00,17.6,76,NaN,3.4,20.1,86,0,0,86,0,19.9
2024-01-26T16:00,17,77,NaN,3.1,19.6,67,0,0,67,0,19.7
2024-01-26T17:00,16.4,78,NaN,3.1,18.9,100,0,0,100,0,19.5
2024-01-26T18:00,15.6,80,NaN,3.1,17.9,100,0,0,100,0,19.2
2024-01-26T19:00,15.1,81,NaN,2.9,17.1,100,0,0,100,0,19
2024-01-26T20:00,14.7,81,NaN,2.6,16.6,100,0,0,100,0,18.7
2024-01-26T21:00,14.4,80,NaN,3.1,16.4,100,0,0,100,0,18.4
2024-01-26T22:00,14.1,78,NaN,2.9,16.1,100,0,0,100,0,18.1
2024-01-26T23:00,13.9,77,NaN,2.9,15.7,100,0,0,100,0,17.9
2024-01-27T00:00,13.9,86,NaN,3.1,15.6,100,0,0,100,0,17.7
2024-01-27T01:00,13.6,85,NaN,3.4,15.1,100,0,0,100,0,17.5
2024-01-27T02:00,14.1,84,NaN,3.5,14.7,100,0,0,100,0,17.3
2024-01-27T03:00,15.5,79,NaN,4.2,14.5,100,0,0,100,0,17.1
2024-01-27T04:00,17.2,72,NaN,4.6,15.6,100,0,0,100,0,17.1
2024-01-27T05:00,19.1,69,NaN,3.3,17.1,100,0,0,100,0,17.3
2024-01-27T06:00,21.3,55,NaN,2.5,19.1,100,0,0,100,0,17.5
2024-01-27T07:00,22.8,49,NaN,2.9,20.4,75,0,0,75,0,17.9
2024-01-27T08:00,23.8,45,NaN,3.4,21.5,87,0,0,87,0,18.4
2024-01-27T09:00,24.1,44,NaN,4.8,22.1,100,0,0,100,0,18.9
2024-01-27T10:00,23.9,45,NaN,5.5,22.3,70,0,0,70,0,19.4
2024-01-27T11:00,23.1,47,NaN,5.8,22.2,44,0,0,44,0,19.7
2024-01-27T12:00,21.3,60,NaN,3.6,22,0,0,0,0,0,20
2024-01-27T13:00,19.4,67,NaN,3.6,21.4,0,0,0,0,0,20.1
2024-01-27T14:00,18.2,69,NaN,3.6,20.7,0,0,0,0,0,20
2024-01-27T15:00,17.3,70,NaN,3.5,20.2,0,0,0,0,0,19.8
2024-01-27T16:00,16.5,72,NaN,3.4,19.7,0,0,0,0,0,19.6
2024-01-27T17:00,15.9,73,NaN,2.9,19.2,0,0,0,0,0,19.4
2024-01-27T18:00,14.6,78,NaN,2.2,18.1,0,0,0,0,0,19.1
2024-01-27T19:00,14.1,79,NaN,1.1,17.4,0,0,0,0,0,18.8
2024-01-27T20:00,13.5,81,NaN,2.6,16.9,0,0,0,0,0,18.5
2024-01-27T21:00,13,83,NaN,2.7,16.6,0,0,0,0,0,18.2
2024-01-27T22:00,12.8,83,NaN,3.2,16.3,0,0,0,0,0,17.9
2024-01-27T23:00,12.7,84,NaN,3.3,15.9,0,0,0,0,0,17.6
2024-01-28T00:00,13.3,81,NaN,2.3,15.7,0,0,0,0,0,17.4
2024-01-28T01:00,13,82,NaN,2.9,15.1,0,0,0,0,0,17.1
2024-01-28T02:00,13.7,82,NaN,2.6,14.8,0,0,0,0,0,16.9
2024-01-28T03:00,16,73,NaN,4.1,14.6,0,0,0,0,0,16.7
